文学,113,0.0101%
运输,113,0.0101%
中亚,113,0.0101%
采用,112,0.0100%
创新,112,0.0100%
导致,112,0.0100%
法,112,0.0100%
非洲,112,0.0100%
华盛顿,112,0.0100%
吗,112,0.0100%
卖,112,0.0100%
亲切,112,0.0100%
仍然,112,0.0100%
戏剧,112,0.0100%
总结,112,0.0100%
表演,111,0.0099%
东西,111,0.0099%
发出,111,0.0099%
几乎,111,0.0099%
监管,111,0.0099%
上市,111,0.0099%
特殊,111,0.0099%
挑战,111,0.0099%
用于,111,0.0099%
中华,111,0.0099%
中央军委,111,0.0099%
状态,111,0.0099%
代表团,110,0.0098%
读,110,0.0098%
放在,110,0.0098%
刚刚,110,0.0098%
每个,110,0.0098%
普通,110,0.0098%
入,110,0.0098%
位置,110,0.0098%
在于,110,0.0098%
中共中央政治局,110,0.0098%
抓住,110,0.0098%
飞机,109,0.0097%
机遇,109,0.0097%
模式,109,0.0097%
涉及,109,0.0097%
市长,109,0.0097%
数量,109,0.0097%
叶,109,0.0097%
音乐,109,0.0097%
原来,109,0.0097%
郑,109,0.0097%
秩序,109,0.0097%
抓好,109,0.0097%
自治,109,0.0097%
６日,108,0.0096%
比例,108,0.0096%
唱,108,0.0096%
电脑,108,0.0096%
东亚,108,0.0096%
平方米,108,0.0096%
情,108,0.0096%
上述,108,0.0096%
数字,108,0.0096%
四川,108,0.0096%
田,108,0.0096%
真,108,0.0096%
作风,108,0.0096%
２０日,107,0.0095%
安,107,0.0095%
除,107,0.0095%
此间,107,0.0095%
戴,107,0.0095%
担任,107,0.0095%
儿童,107,0.0095%
各类,107,0.0095%
国外,107,0.0095%
某,107,0.0095%
南京,107,0.0095%
确保,107,0.0095%
热情,107,0.0095%
人民法院,107,0.0095%
违法,107,0.0095%
于是,107,0.0095%
掌握,107,0.0095%
主体,107,0.0095%
高举,106,0.0095%
口,106,0.0095%
气氛,106,0.0095%
邀请,106,0.0095%
依靠,106,0.0095%
以下,106,0.0095%
展开,106,0.0095%
３００,105,0.0094%
６０,105,0.0094%
负担,105,0.0094%
公开,105,0.0094%
故事,105,0.0094%
规律,105,0.0094%
纪录,105,0.0094%
加入,105,0.0094%
母亲,105,0.0094%
前景,105,0.0094%
缺乏,105,0.0094%
舞台,105,0.0094%
学院,105,0.0094%
伊朗,105,0.0094%
针对,105,0.0094%
４０,104,0.0093%
采访,104,0.0093%
除了,104,0.0093%
当代,104,0.0093%
奋斗,104,0.0093%
回归,104,0.0093%
经济效益,104,0.0093%
类,104,0.0093%
廉政,104,0.0093%
一点,104,0.0093%
议会,104,0.0093%
迎,104,0.0093%
优化,104,0.0093%
愿,104,0.0093%
指,104,0.0093%
常,103,0.0092%
管,103,0.0092%
及其,103,0.0092%
虽,103,0.0092%
显示,103,0.0092%
用户,103,0.0092%
运动员,103,0.0092%
这项,103,0.0092%
总体,103,0.0092%
报纸,102,0.0091%
北约,102,0.0091%
党风,102,0.0091%
共产党,102,0.0091%
降低,102,0.0091%
媒体,102,0.0091%
签署,102,0.0091%
收,102,0.0091%
晚上,102,0.0091%
吸引,102,0.0091%
整顿,102,0.0091%
终于,102,0.0091%
２３日,101,0.0090%
５００,101,0.0090%
办公室,101,0.0090%
大会,101,0.0090%
董,101,0.0090%
河北省,101,0.0090%
教授,101,0.0090%
拉,101,0.0090%
理解,101,0.0090%
联盟,101,0.0090%
面向,101,0.0090%
模范,101,0.0090%
人数,101,0.0090%
生产力,101,0.0090%
完,101,0.0090%
伊,101,0.0090%
有所,101,0.0090%
７日,100,0.0089%
９０,100,0.0089%
包,100,0.0089%
边,100,0.0089%
步伐,100,0.0089%
层次,100,0.0089%
达成,100,0.0089%
方便,100,0.0089%
购买,100,0.0089%
捐款,100,0.0089%
考察,100,0.0089%
立即,100,0.0089%
收费,100,0.0089%
税收,100,0.0089%
显著,100,0.0089%
学术,100,0.0089%
治理,100,0.0089%
主题,100,0.0089%
拜年,99,0.0088%
当然,99,0.0088%
公路,99,0.0088%
即将,99,0.0088%
加工,99,0.0088%
加拿大,99,0.0088%
明天,99,0.0088%
热烈,99,0.0088%
日益,99,0.0088%
无法,99,0.0088%
压力,99,0.0088%
研制,99,0.0088%
音乐会,99,0.0088%
产业化,98,0.0087%
此外,98,0.0087%
过年,98,0.0087%
换,98,0.0087%
全年,98,0.0087%
人民政府,98,0.0087%
运用,98,0.0087%
资料,98,0.0087%
带动,97,0.0086%
第八,97,0.0086%
多次,97,0.0086%
纪念,97,0.0086%
您,97,0.0086%
前进,97,0.0086%
树立,97,0.0086%
脱贫,97,0.0086%
乡镇,97,0.0086%
研究所,97,0.0086%
总书记,97,0.0086%
１２,96,0.0086%
队,96,0.0086%
非,96,0.0086%
华,96,0.0086%
局长,96,0.0086%
肯定,96,0.0086%
评价,96,0.0086%
强化,96,0.0086%
取消,96,0.0086%
网络,96,0.0086%
线,96,0.0086%
１０日,95,0.0085%
１５,95,0.0085%
当选,95,0.0085%
克服,95,0.0085%
事情,95,0.0085%
势头,95,0.0085%
优良,95,0.0085%
正常,95,0.0085%
１１日,94,0.0084%
阿,94,0.0084%
材料,94,0.0084%
东部,94,0.0084%
飞,94,0.0084%
赴,94,0.0084%
格局,94,0.0084%
国民,94,0.0084%
紧急,94,0.0084%
离开,94,0.0084%
流通,94,0.0084%
秘书长,94,0.0084%
面,94,0.0084%
全县,94,0.0084%
物质,94,0.0084%
依然,94,0.0084%
舆论,94,0.0084%
之中,94,0.0084%
指数,94,0.0084%
只能,94,0.0084%
组建,94,0.0084%
昨天,94,0.0084%
９日,93,0.0083%
常委,93,0.0083%
初步,93,0.0083%
大国,93,0.0083%
东,93,0.0083%
搞好,93,0.0083%
工商,93,0.0083%
降,93,0.0083%
老师,93,0.0083%
满足,93,0.0083%
内塔尼亚胡,93,0.0083%
树,93,0.0083%
消除,93,0.0083%
小康,93,0.0083%
远,93,0.0083%
怎样,93,0.0083%
这么,93,0.0083%
指挥,93,0.0083%
尊重,93,0.0083%
１９９３年,92,0.0082%
不再,92,0.0082%
当年,92,0.0082%
独立,92,0.0082%
河北,92,0.0082%
加,92,0.0082%
建筑,92,0.0082%
科学家,92,0.0082%
客观,92,0.0082%
留下,92,0.0082%
气温,92,0.0082%
有力,92,0.0082%
周围,92,0.0082%
总经理,92,0.0082%
作者,92,0.0082%
法制,91,0.0081%
客人,91,0.0081%
离,91,0.0081%
七,91,0.0081%
省长,91,0.0081%
预计,91,0.0081%
祝贺,91,0.0081%
总公司,91,0.0081%
不足,90,0.0080%
长江,90,0.0080%
成效,90,0.0080%
地质,90,0.0080%
改制,90,0.0080%
工作者,90,0.0080%
海外,90,0.0080%
解放思想,90,0.0080%
南方,90,0.0080%
渠道,90,0.0080%
山,90,0.0080%
深圳,90,0.0080%
同意,90,0.0080%
推行,90,0.0080%
污染,90,0.0080%
有着,90,0.0080%
振兴,90,0.0080%
制造,90,0.0080%
治疗,90,0.0080%
比重,89,0.0079%
带领,89,0.0079%
等等,89,0.0079%
巩固,89,0.0079%
构成,89,0.0079%
广告,89,0.0079%
国防,89,0.0079%
辆,89,0.0079%
路线,89,0.0079%
忙,89,0.0079%
年轻,89,0.0079%
声明,89,0.0079%
团体,89,0.0079%
往往,89,0.0079%
武警,89,0.0079%
找到,89,0.0079%
之际,89,0.0079%
追求,89,0.0079%
２４日,88,0.0078%
观点,88,0.0078%
画,88,0.0078%
局,88,0.0078%
门,88,0.0078%
特区,88,0.0078%
效果,88,0.0078%
袁,88,0.0078%
治安,88,0.0078%
座谈会,88,0.0078%
２月,87,0.0078%
冲突,87,0.0078%
大大,87,0.0078%
航空,87,0.0078%
环节,87,0.0078%
会晤,87,0.0078%
积极性,87,0.0078%
极大,87,0.0078%
佳节,87,0.0078%
满意,87,0.0078%
平,87,0.0078%
平衡,87,0.0078%
预算,87,0.0078%
之前,87,0.0078%
住宅,87,0.0078%
做法,87,0.0078%
２０００,86,0.0077%
２９日,86,0.0077%
阿拉伯,86,0.0077%
别人,86,0.0077%
撤军,86,0.0077%
楚政,86,0.0077%
发扬,86,0.0077%
钢琴,86,0.0077%
高新技术,86,0.0077%
活力,86,0.0077%
落后,86,0.0077%
纽约,86,0.0077%
乔,86,0.0077%
然后,86,0.0077%
属于,86,0.0077%
水利,86,0.0077%
武汉,86,0.0077%
物价,86,0.0077%
西部,86,0.0077%
产量,85,0.0076%
穿,85,0.0076%
创建,85,0.0076%
工资,85,0.0076%
广场,85,0.0076%
伙伴,85,0.0076%
机场,85,0.0076%
集团公司,85,0.0076%
立场,85,0.0076%
龙,85,0.0076%
欧,85,0.0076%
其它,85,0.0076%
人民日报,85,0.0076%
人生,85,0.0076%
事务,85,0.0076%
收到,85,0.0076%
消息,85,0.0076%
英雄,85,0.0076%
语言,85,0.0076%
张家口,85,0.0076%
招待会,85,0.0076%
众多,85,0.0076%
４日,84,0.0075%
９,84,0.0075%
动荡,84,0.0075%
对外,84,0.0075%
对外开放,84,0.0075%
分钟,84,0.0075%
冯,84,0.0075%
红,84,0.0075%
紧密,84,0.0075%
经历,84,0.0075%
觉得,84,0.0075%
属,84,0.0075%
双拥,84,0.0075%
优质,84,0.0075%
中共,84,0.0075%
自觉,84,0.0075%
１６日,83,0.0074%
保险,83,0.0074%
春,83,0.0074%
家里,83,0.0074%
美好,83,0.0074%
民警,83,0.0074%
日子,83,0.0074%
时刻,83,0.0074%
手中,83,0.0074%
谢,83,0.0074%
予以,83,0.0074%
月球,83,0.0074%
种植,83,0.0074%
２５日,82,0.0073%
北方,82,0.0073%
毕业,82,0.0073%
非法,82,0.0073%
敢,82,0.0073%
海,82,0.0073%
截至,82,0.0073%
期,82,0.0073%
其实,82,0.0073%
施工,82,0.0073%
双,82,0.0073%
体委,82,0.0073%
问候,82,0.0073%
享受,82,0.0073%
训练,82,0.0073%
战胜,82,0.0073%
职业,82,0.0073%
祝,82,0.0073%
总额,82,0.0073%
２８日,81,0.0072%
５月,81,0.0072%
安理会,81,0.0072%
巴黎,81,0.0072%
传播,81,0.0072%
国内外,81,0.0072%
华侨,81,0.0072%
贾,81,0.0072%
架,81,0.0072%
姜,81,0.0072%
利润,81,0.0072%
女子,81,0.0072%
同样,81,0.0072%
遇到,81,0.0072%
展示,81,0.0072%
转化,81,0.0072%
总是,81,0.0072%
１１,80,0.0071%
错误,80,0.0071%
丁,80,0.0071%
防止,80,0.0071%
奖,80,0.0071%
拒绝,80,0.0071%
女儿,80,0.0071%
颇,80,0.0071%
人民检察院,80,0.0071%
首脑,80,0.0071%
思路,80,0.0071%
夏,80,0.0071%
小学,80,0.0071%
幸福,80,0.0071%
游客,80,0.0071%
院长,80,0.0071%
值得,80,0.0071%
１７日,79,0.0070%
１８日,79,0.0070%
贬值,79,0.0070%
并且,79,0.0070%
当天,79,0.0070%
对象,79,0.0070%
妇联,79,0.0070%
江南,79,0.0070%
精心,79,0.0070%
决心,79,0.0070%
另外,79,0.0070%
培育,79,0.0070%
十几,79,0.0070%
试验,79,0.0070%
特困,79,0.0070%
图书,79,0.0070%
学会,79,0.0070%
夜,79,0.0070%
游泳,79,0.0070%
指标,79,0.0070%
主动,79,0.0070%
１９９２年,78,0.0070%
曹,78,0.0070%
城镇,78,0.0070%
出售,78,0.0070%
道德,78,0.0070%
第九,78,0.0070%
回答,78,0.0070%
解放,78,0.0070%
据悉,78,0.0070%
课题,78,0.0070%
内蒙古,78,0.0070%
农户,78,0.0070%
投资者,78,0.0070%
尉,78,0.0070%
下去,78,0.0070%
研讨会,78,0.0070%
优先,78,0.0070%
增,78,0.0070%
战线,78,0.0070%
注重,78,0.0070%
●,77,0.0069%
巴勒斯坦,77,0.0069%
帮,77,0.0069%
藏族,77,0.0069%
村里,77,0.0069%
代表大会,77,0.0069%
动物,77,0.0069%
独联体,77,0.0069%
儿子,77,0.0069%
法规,77,0.0069%
扶持,77,0.0069%
高校,77,0.0069%
歌,77,0.0069%
各族,77,0.0069%
回族,77,0.0069%
活,77,0.0069%
减轻,77,0.0069%
健全,77,0.0069%
解困,77,0.0069%
楼,77,0.0069%
年度,77,0.0069%
跑,77,0.0069%
胜,77,0.0069%
事实,77,0.0069%
她们,77,0.0069%
途径,77,0.0069%
外交部,77,0.0069%
艺术家,77,0.0069%
印尼,77,0.0069%
章,77,0.0069%
志愿者,77,0.0069%
３０００,76,0.0068%
３０日,76,0.0068%
差,76,0.0068%
定,76,0.0068%
风,76,0.0068%
根,76,0.0068%
挂,76,0.0068%
广西,76,0.0068%
湖北,76,0.0068%
交警,76,0.0068%
军人,76,0.0068%
累计,76,0.0068%
女排,76,0.0068%
品牌,76,0.0068%
权力,76,0.0068%
全局,76,0.0068%
身体,76,0.0068%
生态,76,0.0068%
通信,76,0.0068%
文,76,0.0068%
信,76,0.0068%
需,76,0.0068%
义务,76,0.0068%
援助,76,0.0068%
愿意,76,0.0068%
云南,76,0.0068%
种子,76,0.0068%
重庆,76,0.0068%
１９９１年,75,0.0067%
３日,75,0.0067%
奥运会,75,0.0067%
层,75,0.0067%
大部,75,0.0067%
丰收,75,0.0067%
封,75,0.0067%
幅,75,0.0067%
更是,75,0.0067%
河南,75,0.0067%
几十,75,0.0067%
计算机,75,0.0067%
艰苦,75,0.0067%
健行,75,0.0067%
看望,75,0.0067%
乱,75,0.0067%
社区,75,0.0067%
所谓,75,0.0067%
为什么,75,0.0067%
现,75,0.0067%
证据,75,0.0067%
治,75,0.0067%
作家,75,0.0067%
摆,74,0.0066%
读书,74,0.0066%
感受,74,0.0066%
回到,74,0.0066%
人家,74,0.0066%
生,74,0.0066%
思考,74,0.0066%
吸收,74,0.0066%
叶利钦,74,0.0066%
浙江,74,0.0066%
中华人民共和国,74,0.0066%
逐渐,74,0.0066%
主办,74,0.0066%
总量,74,0.0066%
安置,73,0.0065%
纺织,73,0.0065%
放,73,0.0065%
街道,73,0.0065%
捐,73,0.0065%
末,73,0.0065%
前夕,73,0.0065%
清,73,0.0065%
容易,73,0.0065%
唐,73,0.0065%
文字,73,0.0065%
戏,73,0.0065%
迎接,73,0.0065%
最低,73,0.0065%
３月,72,0.0064%
８月,72,0.0064%
啊,72,0.0064%
澳大利亚,72,0.0064%
贝宁,72,0.0064%
车辆,72,0.0064%
彻底,72,0.0064%
处罚,72,0.0064%
大规模,72,0.0064%
电价,72,0.0064%
股,72,0.0064%
观看,72,0.0064%
光盘,72,0.0064%
会长,72,0.0064%
激烈,72,0.0064%
假,72,0.0064%
雷,72,0.0064%
妈妈,72,0.0064%
南部,72,0.0064%
配合,72,0.0064%
求,72,0.0064%
少数民族,72,0.0064%
位于,72,0.0064%
线路,72,0.0064%
相比,72,0.0064%
一方面,72,0.0064%
一行,72,0.0064%
冬季,71,0.0063%
动员,71,0.0063%
发展中国家,71,0.0063%
费用,71,0.0063%
股份,71,0.0063%
光,71,0.0063%
合格,71,0.0063%
回升,71,0.0063%
济南,71,0.0063%
纪律,71,0.0063%
加以,71,0.0063%
艰苦奋斗,71,0.0063%
开辟,71,0.0063%
科学院,71,0.0063%
理想,71,0.0063%
商场,71,0.0063%
实事,71,0.0063%
同期,71,0.0063%
现有,71,0.0063%
限制,71,0.0063%
相关,71,0.0063%
修改,71,0.0063%
寻找,71,0.0063%
因而,71,0.0063%
优惠,71,0.0063%
友谊,71,0.0063%
只是,71,0.0063%
钟山,71,0.0063%
４月,70,0.0062%
７０,70,0.0062%
吧,70,0.0062%
不得,70,0.0062%
共有,70,0.0062%
积累,70,0.0062%
那里,70,0.0062%
男子,70,0.0062%
前提,70,0.0062%
秦,70,0.0062%
清理,70,0.0062%
沈阳,70,0.0062%
似乎,70,0.0062%
武装,70,0.0062%
相对,70,0.0062%
应用,70,0.0062%
战斗,70,0.0062%
转,70,0.0062%
百年,69,0.0062%
笔,69,0.0062%
病,69,0.0062%
不久,69,0.0062%
法院,69,0.0062%
广东省,69,0.0062%
计划生育,69,0.0062%
宁,69,0.0062%
拍卖,69,0.0062%
青少年,69,0.0062%
全区,69,0.0062%
沈,69,0.0062%
省政府,69,0.0062%
收购,69,0.0062%
司机,69,0.0062%
提,69,0.0062%
推向,69,0.0062%
相应,69,0.0062%
心理,69,0.0062%
以前,69,0.0062%
哲学,69,0.0062%
争,69,0.0062%
祝愿,69,0.0062%
资助,69,0.0062%
褚,69,0.0062%
版,68,0.0061%
办事,68,0.0061%
菜,68,0.0061%
创办,68,0.0061%
负,68,0.0061%
故乡,68,0.0061%
哈,68,0.0061%
活跃,68,0.0061%
教职工,68,0.0061%
军民,68,0.0061%
流动,68,0.0061%
枚,68,0.0061%
那样,68,0.0061%
摄影,68,0.0061%
实事求是,68,0.0061%
双边,68,0.0061%
算,68,0.0061%
汪,68,0.0061%
唯一,68,0.0061%
新型,68,0.0061%
泽东,68,0.0061%
职能,68,0.0061%
不要,67,0.0060%
查处,67,0.0060%
定价,67,0.0060%
发言人,67,0.0060%
父母,67,0.0060%
港,67,0.0060%
工厂,67,0.0060%
黄金,67,0.0060%
辉煌,67,0.0060%
基金会,67,0.0060%
精品,67,0.0060%
竟,67,0.0060%
竞争力,67,0.0060%
考试,67,0.0060%
亏损,67,0.0060%
扩张,67,0.0060%
磊,67,0.0060%
亮,67,0.0060%
临时,67,0.0060%
留,67,0.0060%
落,67,0.0060%
名单,67,0.0060%
某些,67,0.0060%
牛,67,0.0060%
赔偿,67,0.0060%
其次,67,0.0060%
前往,67,0.0060%
日元,67,0.0060%
审计,67,0.0060%
提前,67,0.0060%
童,67,0.0060%
违反,67,0.0060%
也许,67,0.0060%
亿,67,0.0060%
这部,67,0.0060%
真实,67,0.0060%
至今,67,0.0060%
主导,67,0.0060%
最新,67,0.0060%
１８,66,0.0059%
２５,66,0.0059%
４００,66,0.0059%
６月,66,0.0059%
澳门,66,0.0059%
背景,66,0.0059%
避免,66,0.0059%
承诺,66,0.0059%
掉,66,0.0059%
调动,66,0.0059%
房地产,66,0.0059%
奉献,66,0.0059%
富,66,0.0059%
骨干,66,0.0059%
国防部长,66,0.0059%
海南,66,0.0059%
后来,66,0.0059%
互相,66,0.0059%
会上,66,0.0059%
记,66,0.0059%
饺子,66,0.0059%
教学,66,0.0059%
接,66,0.0059%
居,66,0.0059%
老百姓,66,0.0059%
领导班子,66,0.0059%
设置,66,0.0059%
身,66,0.0059%
生产总值,66,0.0059%
实际上,66,0.0059%
乡亲,66,0.0059%
医生,66,0.0059%
政权,66,0.0059%
至少,66,0.0059%
中央电视台,66,0.0059%
邹,66,0.0059%
１４,65,0.0058%
２６日,65,0.0058%
阿拉法特,65,0.0058%
摆脱,65,0.0058%
变成,65,0.0058%
操作,65,0.0058%
到来,65,0.0058%
德,65,0.0058%
第五,65,0.0058%
东京,65,0.0058%
飞行,65,0.0058%
服装,65,0.0058%
国会,65,0.0058%
即使,65,0.0058%
救助,65,0.0058%
居住,65,0.0058%
科学技术,65,0.0058%
冒,65,0.0058%
排,65,0.0058%
评选,65,0.0058%
亲自,65,0.0058%
水果,65,0.0058%
随,65,0.0058%
条例,65,0.0058%
文件,65,0.0058%
文物,65,0.0058%
县委,65,0.0058%
新建,65,0.0058%
心中,65,0.0058%
运作,65,0.0058%
支队,65,0.0058%
支付,65,0.0058%
自由,65,0.0058%
办理,64,0.0057%
成熟,64,0.0057%
迟,64,0.0057%
大地,64,0.0057%
大会堂,64,0.0057%
夫人,64,0.0057%
复杂,64,0.0057%
傅,64,0.0057%
见到,64,0.0057%
联邦,64,0.0057%
卢,64,0.0057%
率先,64,0.0057%
温,64,0.0057%
学科,64,0.0057%
赢得,64,0.0057%
与此同时,64,0.0057%
约旦,64,0.0057%
镇,64,0.0057%
宗教,64,0.0057%
总部,64,0.0057%
本身,63,0.0056%
比如,63,0.0056%
参观,63,0.0056%
称为,63,0.0056%
呈,63,0.0056%
初级,63,0.0056%
船,63,0.0056%
打破,63,0.0056%
大部分,63,0.0056%
单,63,0.0056%
东方,63,0.0056%
动,63,0.0056%
防范,63,0.0056%
感情,63,0.0056%
各自,63,0.0056%
继承,63,0.0056%
建国,63,0.0056%
尽,63,0.0056%
决赛,63,0.0056%
空间,63,0.0056%
恐怖,63,0.0056%
困境,63,0.0056%
履行,63,0.0056%
孟,63,0.0056%
莫斯科,63,0.0056%
破坏,63,0.0056%
强大,63,0.0056%
时健,63,0.0056%
停,63,0.0056%
忘,63,0.0056%
一体化,63,0.0056%
一下,63,0.0056%
医药,63,0.0056%
油田,63,0.0056%
致富,63,0.0056%
中国共产党,63,0.0056%
驻华,63,0.0056%
２０时,62,0.0055%
财产,62,0.0055%
城乡,62,0.0055%
从业,62,0.0055%
大幅,62,0.0055%
大事,62,0.0055%
幅度,62,0.0055%
公款,62,0.0055%
古,62,0.0055%
海洋,62,0.0055%
很快,62,0.0055%
纪委,62,0.0055%
家中,62,0.0055%
金牌,62,0.0055%
今晚,62,0.0055%
决议,62,0.0055%
抗震救灾,62,0.0055%
礼貌,62,0.0055%
民,62,0.0055%
乃至,62,0.0055%
年龄,62,0.0055%
上级,62,0.0055%
生存,62,0.0055%
首相,62,0.0055%
维持,62,0.0055%
卫星,62,0.0055%
无论,62,0.0055%
习惯,62,0.0055%
效率,62,0.0055%
一国两制,62,0.0055%
永远,62,0.0055%
有利,62,0.0055%
有限,62,0.0055%
增长率,62,0.0055%
制约,62,0.0055%
中学,62,0.0055%
重组,62,0.0055%
转移,62,0.0055%
咨询,62,0.0055%
邦国,61,0.0054%
表达,61,0.0054%
不但,61,0.0054%
不过,61,0.0054%
称号,61,0.0054%
程,61,0.0054%
冲击,61,0.0054%
大陆,61,0.0054%
电视剧,61,0.0054%
冬奥会,61,0.0054%
断,61,0.0054%
分局,61,0.0054%
分流,61,0.0054%
感觉,61,0.0054%
合并,61,0.0054%
合同,61,0.0054%
狠抓,61,0.0054%
简单,61,0.0054%
紧张,61,0.0054%
孔,61,0.0054%
偏,61,0.0054%
票,61,0.0054%
权,61,0.0054%
全党,61,0.0054%
尚未,61,0.0054%
谈话,61,0.0054%
特委会,61,0.0054%
我军,61,0.0054%
兴趣,61,0.0054%
中国政府,61,0.0054%
２４,60,0.0054%
差距,60,0.0054%
得以,60,0.0054%
独特,60,0.0054%
发动,60,0.0054%
菲律宾,60,0.0054%
富裕,60,0.0054%
改进,60,0.0054%
跟,60,0.0054%
杭州,60,0.0054%
机械,60,0.0054%
江苏省,60,0.0054%
经营者,60,0.0054%
举措,60,0.0054%
可是,60,0.0054%
明,60,0.0054%
潜力,60,0.0054%
身上,60,0.0054%
外贸,60,0.0054%
西岸,60,0.0054%
喜,60,0.0054%
喜庆,60,0.0054%
一部分,60,0.0054%
一旦,60,0.0054%
印,60,0.0054%
种种,60,0.0054%
左,60,0.0054%
财务,59,0.0053%
大胆,59,0.0053%
发放,59,0.0053%
反应,59,0.0053%
轨道,59,0.0053%
贵州,59,0.0053%
航天,59,0.0053%
寄,59,0.0053%
角度,59,0.0053%
捐赠,59,0.0053%
看法,59,0.0053%
墨西哥,59,0.0053%
那种,59,0.0053%
农产品,59,0.0053%
贫困县,59,0.0053%
设,59,0.0053%
声,59,0.0053%
投产,59,0.0053%
危害,59,0.0053%
协商,59,0.0053%
移民,59,0.0053%
以往,59,0.0053%
应有,59,0.0053%
预报,59,0.0053%
指示,59,0.0053%
准确,59,0.0053%
足球,59,0.0053%
２７日,58,0.0052%
本质,58,0.0052%
不知,58,0.0052%
呈现,58,0.0052%
倒,58,0.0052%
发达,58,0.0052%
核电站,58,0.0052%
欢乐,58,0.0052%
鉴定,58,0.0052%
教训,58,0.0052%
卢布,58,0.0052%
吕,58,0.0052%
取,58,0.0052%
荣誉,58,0.0052%
听取,58,0.0052%
停止,58,0.0052%
外商,58,0.0052%
想到,58,0.0052%
一九九七年,58,0.0052%
引发,58,0.0052%
灾害,58,0.0052%
赞助,58,0.0052%
遭受,58,0.0052%
制裁,58,0.0052%
２０００年,57,0.0051%
２日,57,0.0051%
３１日,57,0.0051%
阿尔及利亚,57,0.0051%
笔者,57,0.0051%
蔡,57,0.0051%
长远,57,0.0051%
大局,57,0.0051%
大厅,57,0.0051%
导向,57,0.0051%
跌,57,0.0051%
顶,57,0.0051%
动力,57,0.0051%
对手,57,0.0051%
访华,57,0.0051%
公安局,57,0.0051%
估计,57,0.0051%
湖南,57,0.0051%
集,57,0.0051%
加上,57,0.0051%
加速,57,0.0051%
建交,57,0.0051%
交换,57,0.0051%
杰,57,0.0051%
紧紧,57,0.0051%
来临,57,0.0051%
联赛,57,0.0051%
另一方面,57,0.0051%
绿色,57,0.0051%
伦敦,57,0.0051%
宁夏,57,0.0051%
贫困户,57,0.0051%
评论,57,0.0051%
普及,57,0.0051%
启动,57,0.0051%
签订,57,0.0051%
少数,57,0.0051%
通,57,0.0051%
完整,57,0.0051%
乡村,57,0.0051%
肖,57,0.0051%
笑,57,0.0051%
心里,57,0.0051%
曾经,57,0.0051%
自我,57,0.0051%
魅力,57,0.0051%
１７,56,0.0050%
埃及,56,0.0050%
安徽,56,0.0050%
把握,56,0.0050%
产权,56,0.0050%
多年,56,0.0050%
攻坚,56,0.0050%
公共,56,0.0050%
回家,56,0.0050%
汇报,56,0.0050%
具,56,0.0050%
剧目,56,0.0050%
来访,56,0.0050%
面前,56,0.0050%
秒,56,0.0050%
能源,56,0.0050%
配置,56,0.0050%
权利,56,0.0050%
热点,56,0.0050%
若,56,0.0050%
事迹,56,0.0050%
适当,56,0.0050%
损害,56,0.0050%
威胁,56,0.0050%
为期,56,0.0050%
未能,56,0.0050%
西,56,0.0050%
一半,56,0.0050%
招标,56,0.0050%
致,56,0.0050%
制作,56,0.0050%
主权,56,0.0050%
宗旨,56,0.0050%
走私,56,0.0050%
３万,55,0.0049%
５０００,55,0.0049%
薄弱,55,0.0049%
必然,55,0.0049%
成长,55,0.0049%
崇高,55,0.0049%
储备,55,0.0049%
敌人,55,0.0049%
电台,55,0.0049%
短,55,0.0049%
对待,55,0.0049%
多数,55,0.0049%
公园,55,0.0049%
关,55,0.0049%
光荣,55,0.0049%
海峡,55,0.0049%
号召,55,0.0049%
合,55,0.0049%
黄河,55,0.0049%
交往,55,0.0049%
经理,55,0.0049%
考核,55,0.0049%
空军,55,0.0049%
命运,55,0.0049%
妻子,55,0.0049%
清楚,55,0.0049%
三峡,55,0.0049%
山西,55,0.0049%
商店,55,0.0049%
失业,55,0.0049%
嫌疑人,55,0.0049%
迎春,55,0.0049%
赠送,55,0.0049%
债券,55,0.0049%
中国队,55,0.0049%
总数,55,0.0049%
１３,54,0.0048%
奥地利,54,0.0048%
本月,54,0.0048%
别,54,0.0048%
不良,54,0.0048%
草原,54,0.0048%
城,54,0.0048%
丛书,54,0.0048%
崔,54,0.0048%
党政,54,0.0048%
低于,54,0.0048%
感动,54,0.0048%
个体,54,0.0048%
顾,54,0.0048%
广阔,54,0.0048%
华北,54,0.0048%
坚定,54,0.0048%
锦标赛,54,0.0048%
